actor_name,algorithm,completion_rate,crash_rate,evaluation_count,lap_target_rate,mean_progress,mean_return,median_progress,observation_type,root_identity,run_checksum,run_id,training_duration,training_interactions
tiny,a2c,1.0,0.0,1,1.0,1.0003371996287036,225.19468547193028,1.0003371996287036,frenet,4,9e42cd038bb0428a07f6e882d8286bcb51004b8b355cdad9c8da4c0cfeec39b7,a2c-tiny-frenet-seed-4,329.0484429001299,2000000
tiny,a2c,0.0,1.0,1,0.0,0.09185329518396274,-1.6727547040566249,0.09185329518396274,frenet,4,9e42cd038bb0428a07f6e882d8286bcb51004b8b355cdad9c8da4c0cfeec39b7,a2c-tiny-frenet-seed-4,42.25237559969537,250000
tiny,a2c,0.0,1.0,1,0.0,0.49636679211392903,30.474521614384145,0.49636679211392903,frenet,4,9e42cd038bb0428a07f6e882d8286bcb51004b8b355cdad9c8da4c0cfeec39b7,a2c-tiny-frenet-seed-4,84.06635619981535,500000
tiny,a2c,0.0,1.0,1,0.0,0.49926310273522323,30.877717020546676,0.49926310273522323,frenet,4,9e42cd038bb0428a07f6e882d8286bcb51004b8b355cdad9c8da4c0cfeec39b7,a2c-tiny-frenet-seed-4,125.4152089998679,750000
large,ppo,1.0,0.0,1,1.0,1.000372575001547,225.2992987814451,1.000372575001547,frenet,0,19c65cb305ec820fb7609f284e6365709bf0ace944cc655428903eb3096063b0,ppo-large-frenet-seed-0,253.53925729963157,1000000
large,ppo,1.0,0.0,1,1.0,1.0003619952695886,224.00534352998176,1.0003619952695886,frenet,0,19c65cb305ec820fb7609f284e6365709bf0ace944cc655428903eb3096063b0,ppo-large-frenet-seed-0,503.8675035993547,2000000
large,ppo,1.0,0.0,1,1.0,1.0001704822225168,234.0373015521585,1.0001704822225168,frenet,0,19c65cb305ec820fb7609f284e6365709bf0ace944cc655428903eb3096063b0,ppo-large-frenet-seed-0,64.40540110009533,250000
large,ppo,1.0,0.0,1,1.0,1.000100048933249,228.49954932263083,1.000100048933249,frenet,0,19c65cb305ec820fb7609f284e6365709bf0ace944cc655428903eb3096063b0,ppo-large-frenet-seed-0,129.39872409973032,500000
large,ppo,1.0,0.0,1,1.0,1.0002946717371937,220.11117566507374,1.0002946717371937,frenet,0,19c65cb305ec820fb7609f284e6365709bf0ace944cc655428903eb3096063b0,ppo-large-frenet-seed-0,191.48710269979347,750000
large,ppo,1.0,0.0,1,1.0,1.000291036133603,228.38440224053903,1.000291036133603,frenet,1,4f31e73a744b7def05eaf4196b13f59ee601c3b2379cd8a5d02cbf9d296ee3cb,ppo-large-frenet-seed-1,262.9193604003631,1000000
large,ppo,1.0,0.0,1,1.0,1.0001529835132277,217.2164478191782,1.0001529835132277,frenet,1,4f31e73a744b7def05eaf4196b13f59ee601c3b2379cd8a5d02cbf9d296ee3cb,ppo-large-frenet-seed-1,516.6699897013386,2000000
large,ppo,1.0,0.0,1,1.0,1.0000885909071746,230.83890242389535,1.0000885909071746,frenet,1,4f31e73a744b7def05eaf4196b13f59ee601c3b2379cd8a5d02cbf9d296ee3cb,ppo-large-frenet-seed-1,68.28054330011582,250000
large,ppo,1.0,0.0,1,1.0,1.0001092684237112,232.27755620310447,1.0001092684237112,frenet,1,4f31e73a744b7def05eaf4196b13f59ee601c3b2379cd8a5d02cbf9d296ee3cb,ppo-large-frenet-seed-1,133.8644781002513,500000
large,ppo,1.0,0.0,1,1.0,1.0004097460499097,234.28917526440733,1.0004097460499097,frenet,1,4f31e73a744b7def05eaf4196b13f59ee601c3b2379cd8a5d02cbf9d296ee3cb,ppo-large-frenet-seed-1,197.2249693002268,750000
