absolute_steering_maximum,absolute_steering_mean,absolute_steering_minimum,absolute_steering_q25,absolute_steering_q50,absolute_steering_q75,absolute_steering_q90,absolute_steering_standard_deviation,actor_name,algorithm,braking_fraction,circuit_identity,circuit_length,circuit_seed,circuit_split,curvature_q25,curvature_q50,curvature_q75,curvature_q90,evaluation_index,final_progress,interactions,lap_time,maximum_progress,near_saturated_steering_fraction,observation_type,outcome,positive_throttle_fraction,return,root_identity,run_checksum,run_id,simulated_time,speed_maximum,speed_mean,speed_minimum,speed_q25,speed_q50,speed_q75,speed_q90,speed_standard_deviation,throttle_maximum,throttle_mean,throttle_minimum,throttle_q25,throttle_q50,throttle_q75,throttle_q90,throttle_standard_deviation,training_duration,training_interactions
0.8570849299430847,0.24685349843233143,0.003560237353667617,0.05009450390934944,0.1410786658525467,0.3573804497718811,0.6794904351234438,0.24943425962448112,small,a2c,0.0,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,4,0.20747663551401796,197,,0.20747663551401796,0.0,frenet,crashed,1.0,7.877663177783212,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,7.88,26.507609083465514,14.07367552769996,0.0,6.988701572515903,14.26063752576613,21.396481949018668,24.85277142599101,8.033345183956337,0.47809672355651855,0.4184002283260907,0.3409096300601959,0.38424795866012573,0.42004692554473877,0.45111721754074097,0.4649470508098602,0.037349206424437204,40.83220249967053,250000
0.8858624696731567,0.2637796719178816,0.0008189378422684968,0.0638275258243084,0.12919984757900238,0.3559276610612869,0.7740158438682556,0.265206374155045,small,a2c,0.0,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,5,0.21960389935819616,191,,0.21960389935819616,0.0,frenet,crashed,1.0,9.318586040134104,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,7.640000000000001,24.7980141709475,14.96864138004943,0.0,8.40007931896073,15.738467127594443,22.43597758457716,24.3646153439646,7.713841472393042,0.5354474186897278,0.40922223187553947,0.13527700304985046,0.39949800074100494,0.4488877058029175,0.47546032071113586,0.5053753852844238,0.10856330323143173,48.75905949952721,300000
0.8480586409568787,0.2958626015060219,0.003371784696355462,0.06337379664182663,0.17121034860610962,0.5171410441398621,0.7792254388332366,0.27697605613496434,small,a2c,0.15868263473053892,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,6,0.4967272086399589,334,,0.4967272086399589,0.0,frenet,crashed,0.8413173652694611,31.142239463876713,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,13.36,28.978054838754726,19.334688731690907,0.0,15.242467769823286,22.270573323456937,24.121044365292448,25.593689168516665,7.189859335299694,0.6505388617515564,0.33710947932855334,-0.12976866960525513,0.2397601567208767,0.41168105602264404,0.4875771626830101,0.5549511849880219,0.22292230467769836,56.7215515992757,350000
0.9190438389778137,0.2767331791025229,0.0022719239350408316,0.04692964814603329,0.11909188330173492,0.5119059085845947,0.7895655512809754,0.291342724012325,small,a2c,0.21409921671018275,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,7,0.5523297582979828,383,,0.5523297582979828,0.02610966057441253,frenet,crashed,0.7859007832898173,34.81332446849047,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,15.32,26.12562606764269,18.451604108560346,0.0,17.474701235950803,20.302525791718004,22.127842825371168,23.643443653721285,5.964438195432747,0.7093011736869812,0.2684956631770931,-0.3206369876861572,0.18108491599559784,0.311245858669281,0.49496029317379,0.5496510028839111,0.27199084887506636,64.56542489914136,400000
0.9423855543136597,0.2993934359437562,0.0002469569444656372,0.05279084853827953,0.13240677118301392,0.5584599375724792,0.8519726872444155,0.3078752791219958,small,a2c,0.21188630490956073,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,8,0.552692514682329,387,,0.552692514682329,0.04392764857881137,frenet,crashed,0.7881136950904393,34.72500779229486,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,15.48,25.841701403632477,18.27020857889868,0.0,17.235106342826615,19.94022874476367,21.70830418561815,23.532037666760782,5.79981926769102,0.7264732122421265,0.26065876106827857,-0.33875805139541626,0.14183562248945236,0.2955256998538971,0.498014360666275,0.5498770594596863,0.2757696896452697,72.37507769895092,450000
0.16674624383449554,0.054843341511798045,0.015809426084160805,0.02965843491256237,0.0380864255130291,0.05697855353355408,0.13187210559844975,0.0411814552305141,small,a2c,0.0,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,0,0.08609375195442087,173,,0.08609375195442087,0.0,frenet,crashed,1.0,-3.2818691588785787,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,6.92,12.18865949749779,7.02147238328764,0.0,4.482104375669505,7.53231621367692,9.78731002099717,11.194974252285517,3.3512913691537554,0.31577110290527344,0.20356979044531123,0.1546037495136261,0.16316038370132446,0.18076328933238983,0.23978549242019653,0.2918442070484162,0.05066800887145793,8.590353099883941,50000
0.9579991102218628,0.3896016177229578,0.001482493127696216,0.0890213381499052,0.3083876222372055,0.7127350866794586,0.8986165821552277,0.3256081282501097,small,a2c,0.22131147540983606,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,9,0.54759654609062,366,,0.54759654609062,0.10109289617486339,frenet,crashed,0.7786885245901639,35.01527577073211,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,14.64,27.575789608564858,19.200698827541476,0.0,17.703055548570283,21.151320968977693,23.485249471854292,24.87972487761096,6.479743471282876,0.7177147269248962,0.30073456587320796,-0.29510805010795593,0.16082776710391045,0.4008607566356659,0.51602503657341,0.5733079612255096,0.28593087732509187,80.18233339889048,500000
0.9543988108634949,0.35328519649324935,0.0003137364983558655,0.0596608929336071,0.17774377763271332,0.732955276966095,0.8938648462295532,0.3432862190072686,small,a2c,0.226890756302521,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,10,0.548007451845228,357,,0.548007451845228,0.09523809523809523,frenet,crashed,0.773109243697479,35.418252049595594,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,14.280000000000001,28.688469849129092,19.81084007501953,0.0,18.471603621829697,21.715186140488157,24.41221318907005,25.86863177500347,6.786886902783772,0.7306172251701355,0.3248775108490421,-0.34050843119621277,0.11289467662572861,0.43319621682167053,0.5552728176116943,0.6290470480918885,0.3146841942273087,88.08290459899217,550000
0.9546293616294861,0.3600190511999757,0.0011201570741832256,0.06682911515235901,0.18546238541603088,0.722491592168808,0.9041107773780823,0.34132497622764274,small,a2c,0.23380281690140844,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,11,0.5526497559168573,355,,0.5526497559168573,0.10422535211267606,frenet,crashed,0.7661971830985915,35.98897518621291,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,14.200000000000001,28.13920526082001,19.914695559325224,0.0,19.212734444600393,21.887057059816307,24.334640716502,25.6678829214674,6.666538658988955,0.7344860434532166,0.31879207124067865,-0.32237863540649414,0.06425011157989502,0.4066634476184845,0.5786641836166382,0.6358256101608276,0.3095062554052112,96.13868469900262,600000
0.9496602416038513,0.3589490984280763,0.0014191558584570885,0.06560169905424118,0.15986410528421402,0.7205813825130463,0.9161120057106018,0.34726855909444854,small,a2c,0.23863636363636365,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,12,0.6848957988507963,440,,0.6848957988507963,0.1340909090909091,frenet,crashed,0.7613636363636364,45.78067107477546,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,17.6,25.7443246862114,19.76828685221083,0.0,19.168507968572296,21.437287633173103,23.20339689808925,24.63855664384763,5.692358184601892,0.7385555505752563,0.25766590541435025,-0.2893589437007904,0.01820047153159976,0.27693071961402893,0.5306783765554428,0.6082497119903565,0.2886478763795006,104.35680259900619,650000
0.9464495182037354,0.3405845262103766,0.0003308132290840149,0.06001939997076988,0.13926264643669128,0.6706438064575195,0.9007479548454285,0.34010023768338055,small,a2c,0.20634920634920634,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,13,0.6820602247085086,441,,0.6820602247085086,0.10657596371882086,frenet,crashed,0.7936507936507936,45.5307185014304,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,17.64,25.006806027534914,19.668459910938676,0.0,19.309580387162196,21.61299315942664,22.8746957026231,24.23069484303383,5.521098576735346,0.7325149774551392,0.2494244946340044,-0.24845148622989655,0.04576386883854866,0.21834740042686462,0.4748569428920746,0.6192275881767273,0.2692587104376714,112.64044869892314,700000
0.9240425825119019,0.28008333853005996,7.269531488418579e-05,0.045562610030174255,0.11516821384429932,0.463847279548645,0.813646388053894,0.30387566618238865,small,a2c,0.31441717791411045,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,14,1.0001784609325448,652,26.080000000000002,1.0001784609325448,0.04754601226993865,frenet,completed,0.6855828220858896,222.62764870723714,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,26.080000000000002,26.401599847797975,19.25665594953705,0.0,17.46238367338381,19.782172562885936,22.655366732422202,24.527605356365516,4.850519513316107,0.763527512550354,0.2160508995031616,-0.3493640422821045,-0.06813149340450764,0.25258514285087585,0.47440508008003235,0.658105593919754,0.3106441148817962,120.54922899886878,750000
0.9328159093856812,0.28638040250366514,0.00022386759519577026,0.04264108091592789,0.10986625403165817,0.4985950142145157,0.8265534102916717,0.31124529218274516,small,a2c,0.3113496932515337,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,15,1.0002107414171817,652,26.080000000000002,1.0002107414171817,0.05214723926380368,frenet,completed,0.6886503067484663,222.62911005234724,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,26.080000000000002,26.45029054332012,19.426083859532916,0.0,17.390546198370064,19.974321241241775,22.80970062000482,24.889468457208157,4.881731064924175,0.7811807990074158,0.22399605065838618,-0.37851253151893616,-0.06548614241182804,0.28492389619350433,0.49260374158620834,0.6723824858665466,0.32368404290849057,128.12937389906074,800000
0.9359920620918274,0.3156545594410254,0.0022799631115049124,0.04753298219293356,0.13829133659601212,0.5978947132825851,0.8567245066165924,0.32809351863727126,small,a2c,0.2870662460567823,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,16,1.0001560296877217,634,25.36,1.0001560296877217,0.06782334384858044,frenet,completed,0.7129337539432177,225.8591821781879,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,25.36,26.511244414049404,20.08093168461401,0.0,18.66215728719589,20.805958858744305,23.245121853617952,25.221026437269014,4.892668964064275,0.7841510772705078,0.22598300362772444,-0.33924588561058044,-0.043322060257196426,0.26860107481479645,0.46503203362226486,0.6632905542850495,0.3057120975220434,135.6526098988943,850000
0.9568986892700195,0.302537728860225,0.0009399053524248302,0.04349824786186218,0.11507734656333923,0.5413031280040741,0.8936944603919983,0.3257346421822526,small,a2c,0.25067385444743934,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,17,0.5590074006707705,371,,0.5590074006707705,0.09164420485175202,frenet,crashed,0.7493261455525606,36.02648343671123,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,14.84,27.135784716400657,19.23045470404149,0.0,18.19604864448722,20.547720705513115,22.76291473441038,24.628022502803393,5.77774787960807,0.8034643530845642,0.28445496589837804,-0.38944128155708313,-0.0009067298960871994,0.31073513627052307,0.6050294935703278,0.6927618384361267,0.3379304893911032,143.22934559878559,900000
0.957438588142395,0.3639783461800738,3.2067298889160156e-05,0.049426235258579254,0.24898812174797058,0.7420473098754883,0.9173268675804138,0.35533687431693795,small,a2c,0.2884927066450567,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,18,1.0003027491332974,617,24.68,1.0003027491332974,0.1393841166936791,frenet,completed,0.7115072933549432,228.88816147454213,2,01c5540ea7126d44064f2c48ceec5c7f2498a6da51af952451b34175b6bb3d48,a2c-small-frenet-seed-2,24.68,27.301286414523215,20.789530605213624,0.0,19.674377128230876,21.455558295120127,23.80880043907121,25.882764435515778,5.016768759486837,0.8071439862251282,0.23805991629315193,-0.35773852467536926,-0.04057464376091957,0.277944415807724,0.4857158362865448,0.6826719880104065,0.31096731235988984,150.77767179887087,950000
0.1515517234802246,0.09511264098296297,0.0010861451737582684,0.06536518782377243,0.10638463497161865,0.13080278784036636,0.1383654922246933,0.041097027315674974,small,a2c,0.0,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,1,0.057943925233644326,131,,0.057943925233644326,0.0,frenet,crashed,1.0,-4.420930200218119,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,5.24,11.736823565525622,6.387823415086418,0.0,3.7045013421663127,6.7181827382308645,9.169697382504626,10.682033498594542,3.3142725564736955,0.3346225917339325,0.2542478546841454,0.20988571643829346,0.22400721907615662,0.24224914610385895,0.28558249771595,0.3128114938735962,0.0361531565721107,16.572623100229976,100000
0.8374273180961609,0.21524639098404633,5.922466516494751e-05,0.05261036194860935,0.11227269470691681,0.3129548728466034,0.6309207201004026,0.2261535920287178,small,a2c,0.18140929535232383,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,19,1.0001703362842898,667,26.68,1.0001703362842898,0.0,frenet,completed,0.8185907046476761,219.8845723998391,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,26.68,22.296319140615275,19.008165480488156,0.0,19.366964854438628,19.922613184019642,20.367895187099194,21.36153674185642,3.7425358254350285,0.8317646384239197,0.16450753561760378,-0.0984518900513649,0.030041717924177647,0.12452039122581482,0.18745597451925278,0.5153489351272582,0.20824634188966076,162.24385749980866,1000000
0.8096872568130493,0.21947556412728023,1.9341707229614258e-05,0.052388567477464676,0.11426392942667007,0.3111293688416481,0.6365385472774505,0.2280189534976214,small,a2c,0.2336448598130841,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,20,1.00013153124634,642,25.68,1.00013153124634,0.0,frenet,completed,0.7663551401869159,224.45390758817382,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.68,24.04863114970561,19.82013047806134,0.0,19.783513950960973,20.792430958145417,21.543690861277746,23.05549461398652,4.114810949948836,0.8383440375328064,0.18747918861783058,-0.14749792218208313,0.009179835673421621,0.1575675904750824,0.26397329568862915,0.5901615023612975,0.2348222696543371,170.50372069980222,1050000
0.7903421521186829,0.21860284905637478,0.00010512769222259521,0.05410953890532255,0.12125543504953384,0.32365044206380844,0.6103969514369967,0.2189867025919487,small,a2c,0.25796178343949044,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,21,1.0001512818390517,628,25.12,1.0001512818390517,0.0,frenet,completed,0.7420382165605095,226.97447675595765,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.12,25.476657086337802,20.245381934065442,0.0,19.594791082783768,21.076511754918123,22.395019128949997,24.28425338568139,4.383361238296732,0.8521737456321716,0.21499138889904912,-0.2535436749458313,-0.008997360244393349,0.22282443940639496,0.3401716351509094,0.6859965980052949,0.27314475725223014,178.4104774998923,1100000
0.7333149313926697,0.20789738724539056,0.0008478758973069489,0.055668119341135025,0.1271398812532425,0.3073486089706421,0.5639036297798159,0.20053850202022547,small,a2c,0.2736,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,22,1.000237725938405,625,25.0,1.000237725938405,0.0,frenet,completed,0.7264,227.40237531035686,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.0,25.869028713270904,20.059333206797717,0.0,19.02905594082169,20.720962317092035,22.37696260632487,24.438369256093612,4.4116594315973625,0.8718350529670715,0.224853430692479,-0.3023435175418854,-0.029105963185429573,0.24769040942192078,0.39280110597610474,0.725635313987732,0.29989160710473617,186.66914870011897,1150000
0.7730671167373657,0.22463050379058655,0.0004991813912056386,0.05980809032917023,0.1261969655752182,0.33038705587387085,0.6359257698059082,0.22322253972787126,small,a2c,0.25120772946859904,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,23,1.0000783640773376,621,24.84,1.0000783640773376,0.0,frenet,completed,0.748792270531401,228.18591922271318,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.84,25.13436181400305,20.227516877626346,0.0,19.73404067767255,21.049037889580834,22.275523663006638,24.04514481618407,4.310928272821789,0.8706645965576172,0.21570897086965138,-0.24509035050868988,-0.0009868439519777894,0.21364809572696686,0.3426065146923065,0.6920415759086609,0.27472268433923513,194.64790439996796,1200000
0.8364971876144409,0.26131535190762845,1.2412667274475098e-05,0.05811374727636576,0.11205112934112549,0.46687547117471695,0.6985277295112611,0.26246763717113425,small,a2c,0.19212962962962962,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,24,0.687743853633232,432,,0.687743853633232,0.0,frenet,crashed,0.8078703703703703,46.49275050978877,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,17.28,25.35872260851748,20.469993378107958,0.0,21.319160949011962,22.14981168373941,22.87524469993089,23.6232242679427,5.166397600783195,0.8594112396240234,0.2509932756457366,-0.16418109834194183,0.05126109719276428,0.21400442719459534,0.3235031068325043,0.7323510169982912,0.2726026311358233,203.0308189999705,1250000
0.8597455620765686,0.2383229192144276,0.00011721998453140259,0.051247529685497284,0.11565715819597244,0.36351369321346283,0.7156002044677737,0.2523430148273785,small,a2c,0.24363057324840764,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,25,1.0003403371274806,628,25.12,1.0003403371274806,0.0,frenet,completed,0.7563694267515924,226.91612294986894,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.12,24.490063415452276,20.04815451582017,0.0,19.979147929856083,20.967903831243206,21.865132478860012,23.20749235803532,4.118042004123215,0.8774032592773438,0.19365375417098923,-0.1630765199661255,0.0008603257738286629,0.15414852648973465,0.28060586750507355,0.6267402887344364,0.2528641710158935,211.0213748998176,1300000
0.89933842420578,0.2891393558182518,0.0005575566901825368,0.05684272293001413,0.12641996145248413,0.5317421406507492,0.8025239884853361,0.29432802054566337,small,a2c,0.22875816993464052,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,26,1.0003758388782826,612,24.48,1.0003758388782826,0.0,frenet,completed,0.7712418300653595,229.79305450453322,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.48,25.618013339602967,20.960187224400325,0.0,20.980082243702412,22.021198345281572,22.828016922191942,24.500269055760334,4.4702051679149735,0.8723103404045105,0.20964278076637272,-0.1945229470729828,0.016039483016356826,0.16970838606357574,0.3111210837960243,0.6678496539592742,0.2583058955815416,219.06371139990733,1350000
0.9023796319961548,0.29366272536524124,0.000736549380235374,0.05914054065942764,0.13152889907360077,0.5523999333381653,0.7995691657066344,0.29857004950761473,small,a2c,0.2652388797364086,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,27,1.0003834345861515,607,24.28,1.0003834345861515,0.004942339373970346,frenet,completed,0.7347611202635914,230.6514109395821,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.28,26.287740329099215,21.071392373484887,0.0,20.813925749378416,22.067792720116145,23.119167666007847,24.961024617305398,4.559405044552794,0.8840575814247131,0.2196272017497146,-0.23171071708202362,-0.007392658619210124,0.18507422506809235,0.36005617678165436,0.6992606997489929,0.2792618998584974,227.19601919990237,1400000
0.8796587586402893,0.29179808901895044,0.0004922299995087087,0.05690673924982548,0.13338759541511536,0.5428584665060043,0.776543337106705,0.2901760789629117,small,a2c,0.23841059602649006,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,28,1.0002663346580758,604,24.16,1.0002663346580758,0.0,frenet,completed,0.7615894039735099,231.26181226596674,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.16,26.096643340690264,21.234238159058894,0.0,21.120461868632656,22.262576259756848,23.20196845089807,24.94243065640417,4.542133160705736,0.8949146270751953,0.22038943676311917,-0.22436630725860596,0.009115987457334995,0.1841929405927658,0.34586939960718155,0.7034094095230105,0.2759458950149014,235.156616299726,1450000
0.23927536606788635,0.1616185921732159,0.0030442364513874054,0.1201904695481062,0.17747006565332413,0.21359454840421677,0.2294831946492195,0.06234290863917489,small,a2c,0.0,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,2,0.05420560747663541,126,,0.05420560747663541,0.0,frenet,crashed,1.0,-4.5898723701451845,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,5.04,13.750958385211616,6.254185238711775,0.0,2.6525633719897517,5.747630934773716,9.802954862792639,12.223880969583462,4.093565522887835,0.377837210893631,0.3087078067991469,0.22119852900505066,0.240265641361475,0.3270382136106491,0.3689217045903206,0.37591104209423065,0.06178345934142659,25.032772300099168,150000
0.9133199453353882,0.30313020060624457,0.0002335086464881897,0.05106824077665806,0.16191083192825317,0.5553496181964874,0.8055149197578432,0.29888838572251397,small,a2c,0.16260162601626016,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,29,1.0003470192511308,615,24.6,1.0003470192511308,0.02113821138211382,frenet,completed,0.8373983739837398,229.29197564670994,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.6,24.64119732164892,20.877448412439637,0.0,21.274997846550825,21.935644558616865,22.54926579210412,23.68755511150961,4.26999164850872,0.8999291062355042,0.20105814779867281,-0.17034006118774414,0.041344230994582176,0.14120657742023468,0.2655179351568222,0.647369980812073,0.24945483787441153,243.25556809979025,1500000
0.8952500224113464,0.2615836576018163,2.2783875465393066e-05,0.052078977227211,0.14340943098068237,0.41430968046188354,0.7598035335540771,0.26640342604973816,small,a2c,0.2823712948517941,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,30,1.0002635492917216,641,25.64,1.0002635492917216,0.0,frenet,completed,0.717628705148206,224.6467457166271,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.64,24.51625629342128,19.869175242724516,0.0,19.440556759468027,20.61047522783983,21.834130371392572,23.079029848321195,4.001869294287785,0.9152416586875916,0.2015331509298254,-0.28317850828170776,-0.01158516388386488,0.14724789559841156,0.3308839499950409,0.6666878461837769,0.28058407298298715,251.2071062997129,1550000
0.9311006665229797,0.2806329978635395,7.412582635879517e-05,0.07689385861158371,0.1579972803592682,0.4323456883430481,0.7890893220901489,0.2760844867483105,small,a2c,0.2620904836193448,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,31,1.0000985063849204,641,25.64,1.0000985063849204,0.0234009360374415,frenet,completed,0.7379095163806553,224.63017368622283,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,25.64,24.307955360217473,19.88411598949369,0.0,19.536206529314523,20.65112230802384,21.7989043327925,22.98921981584311,3.9629583162656705,0.9203357100486755,0.20068750432731516,-0.27200689911842346,-0.006270922254770994,0.14803630113601685,0.31971386075019836,0.6610245704650879,0.2795111829179971,259.34873449970473,1600000
0.9435942769050598,0.31390661226612504,0.00024671852588653564,0.07991600781679153,0.1686522364616394,0.5408157706260681,0.8468831777572632,0.29967291431643667,small,a2c,0.2431561996779388,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,32,1.0002080033920755,621,24.84,1.0002080033920755,0.0644122383252818,frenet,completed,0.7568438003220612,228.2396163175901,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.84,25.372467312919557,20.503722231121298,0.0,20.122453657966442,21.316676408804074,22.551765832896,24.066783663241303,4.2387578584173395,0.9181461930274963,0.21667978502738766,-0.31471017003059387,0.0035276564303785563,0.16905897855758667,0.3588259220123291,0.7127391695976257,0.2914597989014231,267.4128094997395,1650000
0.9408816695213318,0.33812809260976323,0.0015236127655953169,0.09777946397662163,0.19954755902290344,0.5824641585350037,0.848897385597229,0.2970307931398077,small,a2c,0.24382207578253706,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,33,1.0003670572815488,607,24.28,1.0003670572815488,0.06919275123558484,frenet,completed,0.7561779242174629,230.64810329373006,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.28,26.03251522385133,20.892780087779396,0.0,20.439819942860304,21.683536312946693,23.057014818718763,24.755344650270324,4.430056625243673,0.9234153628349304,0.22860802957971074,-0.33097872138023376,0.005007191328331828,0.1800408512353897,0.3924568444490433,0.7413320064544675,0.30414600392569047,275.4431825996544,1700000
0.9512410163879395,0.3536424481475678,0.0003092959523200989,0.10795732960104942,0.20983771979808807,0.6154377609491348,0.8672019243240356,0.3063754510110366,small,a2c,0.24086378737541528,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,34,1.000432285564034,602,24.080000000000002,1.000432285564034,0.08139534883720931,frenet,completed,0.7591362126245847,231.67992882402913,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.080000000000002,26.34777035661478,21.221821828915143,0.0,20.660026108619277,22.11734602835821,23.41449512657038,25.262230376916012,4.550573431813053,0.9241392612457275,0.23777088312667322,-0.35262447595596313,0.012920404551550746,0.19578095525503159,0.41613711416721344,0.7505160570144653,0.31041499586683763,283.46023359976243,1750000
0.9652000069618225,0.3863097068093128,0.00027058273553848267,0.13146650791168213,0.2602405846118927,0.6737431883811951,0.8882986545562747,0.3073767185256404,small,a2c,0.2528925619834711,0,535.0,0,development,0.0,0.0,0.05485719880639534,0.07281977084620031,35,1.000123932388754,605,24.2,1.000123932388754,0.09421487603305785,frenet,completed,0.7471074380165289,231.10927377469085,3,efab375044a02933be141ce49a16ba2c41cb327defa93ff545e6d7c95656e297,a2c-small-frenet-seed-3,24.2,25.90186139813489,21.259593098318273,0.0,20.928641629162996,22.235441981198658,23.37284716800864,24.828130818187002,4.45913729041743,0.9341291785240173,0.2292096626856326,-0.3601111173629761,-0.002143469173461199,0.16564656794071198,0.39821282029151917,0.7207645416259766,0.30352939962086395,291.4614556995366,1800000
